MatchId,Patch,RankFk,GameDuration,TeamID,B1Champ,B2Champ,B3Champ,B4Champ,B5Champ,R1Champ,R2Champ,R3Champ,R4Champ,R5Champ,BlueBaronKills,BlueRiftHeraldKills,BlueDragonKills,BlueTowerKills,BlueKills,RedBaronKills,RedRiftHeraldKills,RedDragonKills,RedTowerKills,RedKills,RedWin,BlueWin
KR_8037544215,16.01,0,1913,183055,58,54,84,523,117,897,799,893,202,101,1,0,2,7,34,0,0,2,3,25,0,1
KR_8037544447,16.01,0,1368,196189,799,234,157,81,99,266,11,84,51,350,0,0,2,4,13,0,1,1,2,20,1,0
KR_8037544708,16.01,0,1762,196382,14,28,61,22,53,110,245,777,51,37,1,1,4,11,44,0,0,0,1,16,0,1
KR_8037544787,16.01,0,916,195930,39,254,4,202,126,111,28,897,110,101,0,0,2,3,25,0,0,0,0,9,0,1
KR_8037544825,16.01,0,2079,192046,48,30,84,145,555,110,91,80,81,25,0,0,0,4,29,0,1,4,10,49,1,0
KR_8037544969,16.01,0,2079,173203,221,48,950,202,99,23,19,13,523,117,1,0,4,3,35,1,1,1,11,40,1,0
KR_8037545407,16.01,0,2035,201991,126,104,517,51,16,24,80,112,236,267,1,0,4,9,36,0,0,1,3,32,0,1
KR_8037545446,16.01,0,1798,201045,122,238,105,15,235,67,121,800,51,50,0,0,0,2,28,1,1,3,10,33,1,0
KR_8037547374,16.01,0,1350,201331,5,421,103,145,800,266,234,517,45,53,0,0,1,0,19,1,1,2,6,39,1,0
KR_8037547592,16.01,0,919,183991,799,163,39,145,518,157,79,517,804,80,0,0,1,0,7,0,0,0,5,30,1,0
KR_8037547813,16.01,0,1495,188513,57,56,517,15,63,150,126,13,202,111,0,1,3,5,39,0,0,0,2,15,0,1
KR_8037547838,16.01,0,2242,204129,84,20,777,523,99,266,19,245,800,40,1,1,3,10,41,0,0,3,4,31,0,1
KR_8037550136,16.01,0,1764,177054,41,799,517,360,412,106,163,950,202,12,2,1,3,12,33,0,0,0,1,14,0,1
KR_8037550421,16.01,0,2046,192765,122,245,3,236,497,83,234,84,22,89,1,1,4,9,44,1,0,0,5,29,0,1
KR_8037550738,16.01,0,1738,192026,13,517,523,21,201,777,254,84,145,63,0,0,0,1,26,2,1,3,11,45,1,0
KR_8037551145,16.01,0,2144,180713,122,11,84,202,111,17,54,4,15,32,0,1,2,5,37,2,0,3,10,38,1,0
KR_8037551608,16.01,0,1119,192133,904,245,77,81,80,114,254,777,51,800,0,0,2,3,24,0,0,0,1,11,0,1
KR_8037552610,16.01,0,2238,173241,10,234,517,29,497,48,11,110,22,37,1,1,1,8,46,1,0,4,9,36,0,1
KR_8037552631,16.01,0,946,184945,157,254,110,145,117,799,238,90,81,267,0,0,0,0,10,0,0,2,3,24,1,0
KR_8037553142,16.01,0,1730,175987,14,238,61,895,16,23,245,84,523,78,1,0,2,8,38,0,1,2,4,23,0,1
KR_8037553756,16.01,0,1285,170083,157,2,84,81,147,875,517,777,429,53,0,0,2,2,14,0,1,1,11,23,1,0
KR_8037554565,16.01,0,2044,187762,84,11,61,110,111,799,64,910,145,89,0,1,1,2,14,2,0,3,10,39,1,0
KR_8037554843,16.01,0,1758,185576,24,234,99,21,43,266,4,777,15,53,1,1,4,10,39,0,0,0,3,18,0,1
KR_8037556519,16.01,0,2559,179372,80,517,711,15,147,246,75,84,51,412,1,0,4,10,37,1,1,2,8,46,1,0
KR_8037556800,16.01,0,936,170184,58,56,777,145,201,266,59,518,157,555,0,0,1,0,28,0,0,0,0,11,0,1
KR_8037558599,16.01,0,1389,178506,85,254,893,202,432,157,131,142,236,37,0,1,0,2,13,1,0,3,8,25,1,0
